family,genus,species,utm_zone,utm_x,utm_y,elev_m,coll_date
Asteraceae,Arnica,diversifolia,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Elmera,racemosa,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Elmera,racemosa,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Elmera,racemosa,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Heuchera,glabra,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Heuchera,glabra,10.0,659519.34,5379874.77,1600.0,2003-08-24
Asteraceae,Solidago,multiradiata,10.0,659519.34,5379874.77,1600.0,2003-08-24
Asteraceae,Solidago,multiradiata,10.0,659519.34,5379874.77,1600.0,2003-08-24
Ranunculaceae,Anemone,drummondii,10.0,659519.34,5379874.77,1600.0,2003-08-24
Ranunculaceae,Anemone,drummondii,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Saxifraga,debilis,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Saxifraga,debilis,10.0,659519.34,5379874.77,1600.0,2003-08-24
Asteraceae,Senecio,fremontii,10.0,659519.34,5379874.77,1600.0,2003-08-24
Asteraceae,Senecio,fremontii,10.0,659519.34,5379874.77,1600.0,2003-08-24
Asteraceae,Luina,hypoleuca,10.0,659519.34,5379874.77,1600.0,2003-08-24
Asteraceae,Luina,hypoleuca,10.0,659519.34,5379874.77,1600.0,2003-08-24
Poaceae,Agrostis,thurberiana,10.0,659269.76,5381041.25,1600.0,2003-08-23
Poaceae,Agrostis,thurberiana,10.0,659269.76,5381041.25,1600.0,2003-08-23
Poaceae,Agrostis,thurberiana,10.0,659269.76,5381041.25,1600.0,2003-08-23
Salicaceae,Salix,commutata,10.0,659269.76,5381041.25,1600.0,2003-08-23
Salicaceae,Salix,commutata,10.0,659269.76,5381041.25,1600.0,2003-08-23
Salicaceae,Salix,commutata,10.0,659269.76,5381041.25,1600.0,2003-08-23
Salicaceae,Salix,commutata,10.0,659269.76,5381041.25,1600.0,2003-08-23
Salicaceae,Salix,commutata,10.0,659269.76,5381041.25,1600.0,2003-08-23
Salicaceae,Salix,commutata,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,spectabilis,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,spectabilis,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,spectabilis,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,illota,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,illota,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,illota,10.0,659269.76,5381041.25,1600.0,2003-08-23
Juncaceae,Juncus,mertensianus,10.0,659269.76,5381041.25,1600.0,2003-08-23
Juncaceae,Juncus,mertensianus,10.0,659269.76,5381041.25,1600.0,2003-08-23
Juncaceae,Juncus,mertensianus,10.0,659269.76,5381041.25,1600.0,2003-08-23
Saxifragaceae,Saxifraga,nelsoniana,10.0,659269.76,5381041.25,1600.0,2003-08-23
Saxifragaceae,Saxifraga,nelsoniana,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Eriophorum,polystachion,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Eriophorum,polystachion,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,lenticularis,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,lenticularis,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Carex,lenticularis,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Scirpus,cespitosus,10.0,659269.76,5381041.25,1600.0,2003-08-23
Cyperaceae,Scirpus,cespitosus,10.0,659269.76,5381041.25,1600.0,2003-08-23
Poaceae,Danthonia,intermedia,10.0,659269.76,5381041.25,1600.0,2003-08-23
Poaceae,Danthonia,intermedia,10.0,659269.76,5381041.25,1600.0,2003-08-23
Poaceae,Danthonia,intermedia,10.0,659269.76,5381041.25,1600.0,2003-08-23
Brassicaceae,Cardamine,,10.0,657111.19,5381918.64,1633.0,2003-08-24
Brassicaceae,Cardamine,,10.0,657111.19,5381918.64,1633.0,2003-08-24
Ranunculaceae,Ranunculus,eschscholtzii,10.0,657111.19,5381918.64,1633.0,2003-08-24
Ranunculaceae,Ranunculus,eschscholtzii,10.0,657111.19,5381918.64,1633.0,2003-08-24
Poaceae,Agrostis,scabra,10.0,657111.19,5381918.64,1633.0,2003-08-24
Poaceae,Agrostis,scabra,10.0,657111.19,5381918.64,1633.0,2003-08-24
Poaceae,Agrostis,scabra,10.0,657111.19,5381918.64,1633.0,2003-08-24
Poaceae,Poa,sandbergii,10.0,657111.19,5381918.64,1633.0,2003-08-24
Poaceae,Poa,sandbergii,10.0,657111.19,5381918.64,1633.0,2003-08-24
Salicaceae,Salix,sitchensis,10.0,657111.19,5381918.64,1633.0,2003-08-24
Salicaceae,Salix,sitchensis,10.0,657111.19,5381918.64,1633.0,2003-08-24
Salicaceae,Salix,sitchensis,10.0,657111.19,5381918.64,1633.0,2003-08-24
Poaceae,Elymus,glaucus,10.0,657111.19,5381918.64,1633.0,2003-08-24
Poaceae,Elymus,glaucus,10.0,657111.19,5381918.64,1633.0,2003-08-24
Salicaceae,Salix,barclayi,10.0,657402.84,5381594.06,1514.0,2003-08-24
Salicaceae,Salix,barclayi,10.0,657402.84,5381594.06,1514.0,2003-08-24
Juncaceae,Juncus,ensifolius,10.0,657402.84,5381594.06,1514.0,2003-08-24
Juncaceae,Juncus,ensifolius,10.0,657402.84,5381594.06,1514.0,2003-08-24
Cyperaceae,Carex,spectabilis,10.0,658242.69,5381507.31,1570.0,2003-08-22
Cyperaceae,Carex,spectabilis,10.0,658242.69,5381507.31,1570.0,2003-08-22
Cyperaceae,Carex,spectabilis,10.0,658242.69,5381507.31,1570.0,2003-08-22
Saxifragaceae,Leptarrhena,pyrolifolia,10.0,659654.0,5381082.0,1700.0,2003-08-23
Saxifragaceae,Leptarrhena,pyrolifolia,10.0,659654.0,5381082.0,1700.0,2003-08-23
Saxifragaceae,Leptarrhena,pyrolifolia,10.0,659654.0,5381082.0,1700.0,2003-08-23
Juncaceae,Luzula,piperi,10.0,659654.0,5381082.0,1700.0,2003-08-23
Juncaceae,Luzula,piperi,10.0,659654.0,5381082.0,1700.0,2003-08-23
Poaceae,Deschampsia,atropurpurea,10.0,659654.0,5381082.0,1700.0,2003-08-23
Poaceae,Deschampsia,atropurpurea,10.0,659654.0,5381082.0,1700.0,2003-08-23
Poaceae,Deschampsia,atropurpurea,10.0,659654.0,5381082.0,1700.0,2003-08-23
Saxifragaceae,Saxifraga,lyallii,10.0,659654.0,5381082.0,1700.0,2003-08-23
Saxifragaceae,Saxifraga,lyallii,10.0,659654.0,5381082.0,1700.0,2003-08-23
Saxifragaceae,Saxifraga,tolmiei,10.0,659654.0,5381082.0,1700.0,2003-08-23
Saxifragaceae,Saxifraga,tolmiei,10.0,659654.0,5381082.0,1700.0,2003-08-23
Saxifragaceae,Saxifraga,tolmiei,10.0,659654.0,5381082.0,1700.0,2003-08-23
Salicaceae,Salix,petrophila,10.0,659950.0,5380080.0,1829.0,2003-08-23
Salicaceae,Salix,petrophila,10.0,659950.0,5380080.0,1829.0,2003-08-23
Salicaceae,Salix,petrophila,10.0,659950.0,5380080.0,1829.0,2003-08-23
Cyperaceae,Carex,nigricans,10.0,659950.0,5380080.0,1829.0,2003-08-23
Cyperaceae,Carex,nigricans,10.0,659950.0,5380080.0,1829.0,2003-08-23
Saxifragaceae,Saxifraga,oppositifolia,10.0,659519.34,5379874.77,1600.0,2003-08-24
Saxifragaceae,Saxifraga,oppositifolia,10.0,659519.34,5379874.77,1600.0,2003-08-24
Cyperaceae,Carex,pyrenaica,10.0,659658.06,5379322.52,2130.0,2003-08-24
Cyperaceae,Carex,pyrenaica,10.0,659658.06,5379322.52,2130.0,2003-08-24
Cyperaceae,Carex,pyrenaica,10.0,659658.06,5379322.52,2130.0,2003-08-24
Cyperaceae,Carex,pyrenaica,10.0,659658.06,5379322.52,2130.0,2003-08-24
Cyperaceae,Carex,pyrenaica,10.0,659658.06,5379322.52,2130.0,2003-08-24
Cyperaceae,Carex,pyrenaica,10.0,659658.06,5379322.52,2130.0,2003-08-24
Poaceae,Deschampsia,atropurpurea,10.0,659658.06,5379322.52,2130.0,2003-08-24
Poaceae,Deschampsia,atropurpurea,10.0,659658.06,5379322.52,2130.0,2003-08-24
Caryophyllaceae,Stellaria,calycantha,10.0,659658.06,5379322.52,2130.0,2003-08-24
Caryophyllaceae,Stellaria,calycantha,10.0,659658.06,5379322.52,2130.0,2003-08-24
Saxifragaceae,Saxifraga,ferruginea,10.0,659909.3,5379144.24,2045.0,2003-08-24
Saxifragaceae,Saxifraga,ferruginea,10.0,659909.3,5379144.24,2045.0,2003-08-24
Saxifragaceae,Saxifraga,ferruginea,10.0,659909.3,5379144.24,2045.0,2003-08-24
Dryopteridaceae,Gymnocarpium,disjunctum,10.0,658109.35,5381874.35,1580.0,2003-08-25
Dryopteridaceae,Gymnocarpium,disjunctum,10.0,658109.35,5381874.35,1580.0,2003-08-25
Dryopteridaceae,Gymnocarpium,disjunctum,10.0,658109.35,5381874.35,1580.0,2003-08-25
Dryopteridaceae,Gymnocarpium,disjunctum,10.0,658109.35,5381874.35,1580.0,2003-08-25
Cyperaceae,Carex,preslii,10.0,658478.16,5381884.72,1660.0,2003-08-25
Cyperaceae,Carex,preslii,10.0,658478.16,5381884.72,1660.0,2003-08-25
Cyperaceae,Carex,preslii,10.0,658478.16,5381884.72,1660.0,2003-08-25
Cyperaceae,Carex,preslii,10.0,658478.16,5381884.72,1660.0,2003-08-25
Dryopteridaceae,Athyrium,alpestre,10.0,657111.19,5381918.64,1633.0,2003-08-24
Dryopteridaceae,Athyrium,alpestre,10.0,657111.19,5381918.64,1633.0,2003-08-24
Pteridaceae,Cryptogramma,acrostichoides,10.0,657111.19,5381918.64,1633.0,2003-08-24
Pteridaceae,Cryptogramma,acrostichoides,10.0,657111.19,5381918.64,1633.0,2003-08-24
Pteridaceae,Cryptogramma,acrostichoides,10.0,657111.19,5381918.64,1633.0,2003-08-24
Lycopodiaceae,Diphasiastrum,alpinum,10.0,659269.76,5381041.25,1600.0,2003-08-23
Lycopodiaceae,Diphasiastrum,alpinum,10.0,659269.76,5381041.25,1600.0,2003-08-23
Lycopodiaceae,Lycopodium,sitchense,10.0,659654.0,5381082.0,1700.0,2003-08-23
Lycopodiaceae,Lycopodium,sitchense,10.0,659654.0,5381082.0,1700.0,2003-08-23
Lycopodiaceae,Lycopodium,sitchense,10.0,659654.0,5381082.0,1700.0,2003-08-23
Lycopodiaceae,Lycopodium,sitchense,10.0,659654.0,5381082.0,1700.0,2003-08-23
Dryopteridaceae,Athyrium,alpestre,10.0,659654.0,5381082.0,1700.0,2003-08-23
Dryopteridaceae,Athyrium,alpestre,10.0,659654.0,5381082.0,1700.0,2003-08-23
Dryopteridaceae,Athyrium,alpestre,10.0,659654.0,5381082.0,1700.0,2003-08-23
Dryopteridaceae,Athyrium,alpestre,10.0,659654.0,5381082.0,1700.0,2003-08-23
Lycopodiaceae,Huperzia,haleakalae,10.0,659241.97,5380979.29,1600.0,2003-08-23
Lycopodiaceae,Huperzia,haleakalae,10.0,659241.97,5380979.29,1600.0,2003-08-23
Lycopodiaceae,Lycopodium,sitchense,10.0,659775.81,5379511.24,2100.0,2003-08-24
Lycopodiaceae,Lycopodium,sitchense,10.0,659775.81,5379511.24,2100.0,2003-08-24
Gentianaceae,Gentiana,calycosa,10.0,659269.76,5381041.25,1600.0,2003-08-23
Gentianaceae,Gentiana,calycosa,10.0,659269.76,5381041.25,1600.0,2003-08-23
Gentianaceae,Gentiana,calycosa,10.0,659269.76,5381041.25,1600.0,2003-08-23
Isoetaceae,Isoetes,echinospora,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Pedicularis,racemosa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Pedicularis,racemosa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Pedicularis,racemosa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Arnica,mollis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Arnica,mollis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Arnica,mollis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Phleum,alpinum,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Phleum,alpinum,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Phleum,alpinum,10.0,672121.9,5366313.29,1709.0,2004-08-07
Juncaceae,Juncus,drummondii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Juncaceae,Juncus,drummondii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Gaultheria,humifusa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Gaultheria,humifusa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Kalmia,microphylla,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Kalmia,microphylla,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Kalmia,microphylla,10.0,672121.9,5366313.29,1709.0,2004-08-07
Orchidaceae,Spiranthes,romanzoffiana,10.0,672121.9,5366313.29,1709.0,2004-08-07
Orchidaceae,Spiranthes,romanzoffiana,10.0,672121.9,5366313.29,1709.0,2004-08-07
Orchidaceae,Spiranthes,romanzoffiana,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Castilleja,miniata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Castilleja,miniata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Juncaceae,Juncus,ensifolius,10.0,672121.9,5366313.29,1709.0,2004-08-07
Juncaceae,Juncus,ensifolius,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Aster,foliaceus,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Aster,foliaceus,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Aster,foliaceus,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Ledum,glandulosum,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Castilleja,parviflora,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Castilleja,parviflora,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Vahlodea,atropurpurea,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Vahlodea,atropurpurea,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Vahlodea,atropurpurea,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Vaccinium,membranaceum,10.0,672121.9,5366313.29,1709.0,2004-08-07
Ericaceae,Vaccinium,membranaceum,10.0,672121.9,5366313.29,1709.0,2004-08-07
Equisetaceae,Equisetum,arvense,10.0,672121.9,5366313.29,1709.0,2004-08-07
Equisetaceae,Equisetum,arvense,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,canescens,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,canescens,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,lenticularis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,lenticularis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,lenticularis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Callitrichaceae,Callitriche,hermaphroditica,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Pedicularis,groenlandica,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Pedicularis,groenlandica,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Pedicularis,groenlandica,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,utriculata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,utriculata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,utriculata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Gentianaceae,Gentiana,calycosa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Gentianaceae,Gentiana,calycosa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Gentianaceae,Gentiana,calycosa,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Mimulus,lewisii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Scrophulariaceae,Mimulus,lewisii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,illota,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,illota,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,illota,10.0,672121.9,5366313.29,1709.0,2004-08-07
Saxifragaceae,Parnassia,fimbriata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Saxifragaceae,Parnassia,fimbriata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Agrostis,thurberiana,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Agrostis,thurberiana,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Eriophorum,angustifolium,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Eriophorum,angustifolium,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Danthonia,intermedia,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Danthonia,intermedia,10.0,672121.9,5366313.29,1709.0,2004-08-07
Orchidaceae,Platanthera,stricta,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Eleocharis,pauciflora,10.0,672121.9,5366313.29,1709.0,2004-08-07
Saxifragaceae,Saxifraga,odontoloma,10.0,672121.9,5366313.29,1709.0,2004-08-07
Saxifragaceae,Saxifraga,odontoloma,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Senecio,triangularis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Senecio,triangularis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Asteraceae,Senecio,triangularis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Onagraceae,Epilobium,hornemannii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Onagraceae,Epilobium,hornemannii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Onagraceae,Epilobium,hornemannii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Equisetaceae,Equisetum,fluviatile,10.0,672121.9,5366313.29,1709.0,2004-08-07
Equisetaceae,Equisetum,fluviatile,10.0,672121.9,5366313.29,1709.0,2004-08-07
Equisetaceae,Equisetum,fluviatile,10.0,672121.9,5366313.29,1709.0,2004-08-07
Rosaceae,Spiraea,densiflora,10.0,672121.9,5366313.29,1709.0,2004-08-07
Rosaceae,Spiraea,densiflora,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,saxatilis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,saxatilis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,saxatilis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Calamagrostis,canadensis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Calamagrostis,canadensis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Calamagrostis,canadensis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,spectabilis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,spectabilis,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,luzulina,10.0,672121.9,5366313.29,1709.0,2004-08-07
Cyperaceae,Carex,luzulina,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Agrostis,thurberiana,10.0,672121.9,5366313.29,1709.0,2004-08-07
Poaceae,Agrostis,thurberiana,10.0,672121.9,5366313.29,1709.0,2004-08-07
Salicaceae,Salix,boothii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Salicaceae,Salix,boothii,10.0,672121.9,5366313.29,1709.0,2004-08-07
Salicaceae,Salix,commutata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Salicaceae,Salix,commutata,10.0,672121.9,5366313.29,1709.0,2004-08-07
Rosaceae,Luetkea,pectinata,10.0,674011.0,5363805.0,1927.0,2004-08-08
Rosaceae,Luetkea,pectinata,10.0,674011.0,5363805.0,1927.0,2004-08-08
Cupressaceae,Juniperus,communis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Cupressaceae,Juniperus,communis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Cupressaceae,Juniperus,communis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Apiaceae,Ligusticum,grayi,10.0,674011.0,5363805.0,1927.0,2004-08-08
Apiaceae,Ligusticum,grayi,10.0,674011.0,5363805.0,1927.0,2004-08-08
Apiaceae,Ligusticum,grayi,10.0,674011.0,5363805.0,1927.0,2004-08-08
Cyperaceae,Carex,spectabilis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Cyperaceae,Carex,spectabilis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Cyperaceae,Carex,spectabilis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Asteraceae,Arnica,mollis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Asteraceae,Arnica,mollis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Pteridaceae,Cryptogramma,cascadensis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Pteridaceae,Cryptogramma,cascadensis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Pteridaceae,Cryptogramma,cascadensis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Caryophyllaceae,Stellaria,calycantha,10.0,674011.0,5363805.0,1927.0,2004-08-08
Caryophyllaceae,Stellaria,calycantha,10.0,674011.0,5363805.0,1927.0,2004-08-08
Caryophyllaceae,Stellaria,calycantha,10.0,674011.0,5363805.0,1927.0,2004-08-08
Valerianaceae,Valeriana,sitchensis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Valerianaceae,Valeriana,sitchensis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Valerianaceae,Valeriana,sitchensis,10.0,674011.0,5363805.0,1927.0,2004-08-08
Polygonaceae,Eriogonum,pyrolifolium,10.0,674011.0,5363805.0,1927.0,2004-08-08
Polygonaceae,Eriogonum,pyrolifolium,10.0,674011.0,5363805.0,1927.0,2004-08-08
Polygonaceae,Eriogonum,pyrolifolium,10.0,674011.0,5363805.0,1927.0,2004-08-08
Poaceae,Vahlodea,atropurpurea,10.0,674011.0,5363805.0,1927.0,2004-08-08
Poaceae,Vahlodea,atropurpurea,10.0,674011.0,5363805.0,1927.0,2004-08-08
Poaceae,Vahlodea,atropurpurea,10.0,674011.0,5363805.0,1927.0,2004-08-08
Onagraceae,Epilobium,hornemannii,10.0,674011.0,5363805.0,1927.0,2004-08-08
Onagraceae,Epilobium,hornemannii,10.0,674011.0,5363805.0,1927.0,2004-08-08
Onagraceae,Epilobium,hornemannii,10.0,674011.0,5363805.0,1927.0,2004-08-08
Poaceae,Poa,secunda,10.0,674011.0,5363805.0,1927.0,2004-08-08
Poaceae,Poa,secunda,10.0,674011.0,5363805.0,1927.0,2004-08-08
Pinaceae,Larix,lyallii,10.0,674011.0,5363805.0,1927.0,2004-08-08
Pinaceae,Larix,lyallii,10.0,674011.0,5363805.0,1927.0,2004-08-08
Saxifragaceae,Saxifraga,nelsoniana,10.0,674011.0,5363805.0,1927.0,2004-08-08
Saxifragaceae,Saxifraga,nelsoniana,10.0,674011.0,5363805.0,1927.0,2004-08-08
Saxifragaceae,Saxifraga,nelsoniana,10.0,674011.0,5363805.0,1927.0,2004-08-08
Saxifragaceae,Mitella,pentandra,10.0,674011.0,5363805.0,1927.0,2004-08-08
Saxifragaceae,Mitella,pentandra,10.0,674011.0,5363805.0,1927.0,2004-08-08
Saxifragaceae,Mitella,pentandra,10.0,674011.0,5363805.0,1927.0,2004-08-08
Asteraceae,Hieracium,gracile,10.0,674011.0,5363805.0,1927.0,2004-08-08
Asteraceae,Hieracium,gracile,10.0,674011.0,5363805.0,1927.0,2004-08-08
Onagraceae,Epilobium,luteum,10.0,674011.0,5363805.0,1927.0,2004-08-08
Onagraceae,Epilobium,luteum,10.0,674011.0,5363805.0,1927.0,2004-08-08
Onagraceae,Epilobium,luteum,10.0,674011.0,5363805.0,1927.0,2004-08-08
Selaginellaceae,Selaginella,scopulorum,10.0,674092.58,5364947.96,1887.0,2004-08-08
Selaginellaceae,Selaginella,scopulorum,10.0,674092.58,5364947.96,1887.0,2004-08-08
Selaginellaceae,Selaginella,scopulorum,10.0,674092.58,5364947.96,1887.0,2004-08-08
Polygonaceae,Eriogonum,umbellatum,10.0,674092.58,5364947.96,1887.0,2004-08-08
Polygonaceae,Eriogonum,umbellatum,10.0,674092.58,5364947.96,1887.0,2004-08-08
Polygonaceae,Eriogonum,umbellatum,10.0,674092.58,5364947.96,1887.0,2004-08-08
Pinaceae,Pinus,albicaulis,10.0,674092.58,5364947.96,1887.0,2004-08-08
Pinaceae,Pinus,albicaulis,10.0,674092.58,5364947.96,1887.0,2004-08-08
Juncaceae,Juncus,ensifolius,10.0,671884.55,5366530.42,1676.0,2004-08-08
Asteraceae,Hieracium,albertinum,10.0,674012.16,5364913.97,1650.0,2004-08-08
Asteraceae,Hieracium,albertinum,10.0,674012.16,5364913.97,1650.0,2004-08-08
Asteraceae,Hieracium,albertinum,10.0,674012.16,5364913.97,1650.0,2004-08-08
Asteraceae,Arnica,parryi,10.0,674012.16,5364913.97,1650.0,2004-08-08
Asteraceae,Arnica,parryi,10.0,674012.16,5364913.97,1650.0,2004-08-08
Asteraceae,Arnica,parryi,10.0,674012.16,5364913.97,1650.0,2004-08-08
Potamogetonaceae,Potamogeton,epihydrus,10.0,672032.98,5366679.81,1673.0,2004-08-08
Potamogetonaceae,Potamogeton,epihydrus,10.0,672032.98,5366679.81,1673.0,2004-08-08
Poaceae,Agrostis,thurberiana,10.0,671314.32,5365146.94,1863.0,2004-08-07
Poaceae,Agrostis,thurberiana,10.0,671314.32,5365146.94,1863.0,2004-08-07
Poaceae,Agrostis,thurberiana,10.0,671314.32,5365146.94,1863.0,2004-08-07
Asteraceae,Arnica,mollis,10.0,671314.32,5365146.94,1863.0,2004-08-07
Asteraceae,Arnica,mollis,10.0,671314.32,5365146.94,1863.0,2004-08-07
Gentianaceae,Gentiana,calycosa,10.0,671314.32,5365146.94,1863.0,2004-08-07
Gentianaceae,Gentiana,calycosa,10.0,671314.32,5365146.94,1863.0,2004-08-07
Saxifragaceae,Parnassia,fimbriata,10.0,671314.32,5365146.94,1863.0,2004-08-07
Saxifragaceae,Parnassia,fimbriata,10.0,671314.32,5365146.94,1863.0,2004-08-07
Asteraceae,Erigeron,peregrinus,10.0,671314.32,5365146.94,1863.0,2004-08-07
Asteraceae,Erigeron,peregrinus,10.0,671314.32,5365146.94,1863.0,2004-08-07
Juncaceae,Juncus,drummondii,10.0,671314.32,5365146.94,1863.0,2004-08-07
Juncaceae,Juncus,drummondii,10.0,671314.32,5365146.94,1863.0,2004-08-07
Juncaceae,Juncus,drummondii,10.0,671314.32,5365146.94,1863.0,2004-08-07
Juncaceae,Juncus,mertensianus,10.0,671314.32,5365146.94,1863.0,2004-08-07
